95 8
96 26
12 33
13 66
15 1
17 62
18 5
19 1
30 4
45 8
95 12
96 40
12 19
13 98
17 123
18 3
30 11
45 12
50 1
95 11
96 30
12 20
13 108
17 120
18 1
19 3
30 11
45 13
50 1
51 1
95 4
96 36
12 21
13 94
15 2
17 123
18 1
19 2
30 15
45 16
50 1
51 1
95 9
96 29
12 21
13 89
15 3
17 111
19 1
27 1
30 5
45 12
50 2
95 5
96 31
12 43
13 75
15 2
17 128
18 2
19 1
30 3
45 5
50 1
51 4
54 1
95 9
96 37
12 32
13 100
15 4
17 128
19 2
27 1
30 16
45 11
50 1
51 4
95 2
96 19
12 23
13 79
15 1
17 35
19 3
45 15
95 5
96 24
12 18
13 85
15 1
17 54
19 1
30 3
45 14
50 1
51 1
95 3
96 26
12 17
13 96
15 5
17 56
18 2
27 1
30 4
45 10
50 2
95 6
96 24
12 10
13 125
15 2
17 50
18 1
30 9
45 10
51 1
95 4
96 10
12 16
13 50
17 53
19 1
30 7
45 8
95 10
96 44
12 23
13 92
15 1
17 108
19 1
30 10
45 14
50 2
51 1
95 16
96 44
12 25
13 86
15 1
17 124
18 1
19 3
27 1
30 8
45 18
50 3
51 1
95 9
96 41
12 31
13 93
15 2
17 111
18 1
19 4
30 10
45 26
51 1
95 12
96 37
12 21
13 103
15 1
17 117
18 2
30 11
45 11
50 3
51 1
95 14
96 35
12 28
13 88
17 112
19 3
30 17
45 9
50 2
95 6
96 23
12 29
13 69
17 105
18 1
30 10
45 13
50 1
95 3
96 14
12 20
13 49
15 2
17 80
30 2
45 13
95 6
96 14
12 17
13 58
15 3
17 67
18 1
19 1
30 8
45 10
50 1
51 1
95 9
96 15
12 18
13 63
15 3
17 70
18 1
30 4
45 19
95 8
96 24
12 24
13 71
15 4
17 120
30 14
45 14
54 1
95 5
96 6
12 24
13 63
15 1
17 85
19 1
30 8
45 16
50 1
95 9
96 14
12 19
13 38
15 2
17 104
19 1
30 9
45 11
95 4
96 18
12 19
13 60
15 3
17 86
18 1
19 1
30 10
45 14
95 8
96 26
12 21
13 93
15 4
17 70
18 3
19 1
30 15
45 16
50 1
54 1
95 8
96 28
12 13
13 43
15 5
17 80
18 1
30 10
45 19
95 12
96 18
12 18
13 62
15 2
17 66
19 2
30 4
45 22
95 4
96 8
12 13
13 16
17 36
30 2
45 11
54 1
95 4
96 17
12 25
13 52
17 76
18 1
19 1
30 11
45 11
50 1
95 4
96 12
12 15
13 60
17 75
30 11
45 7
95 8
96 32
12 21
13 121
15 3
17 66
18 1
19 1
30 17
45 12
95 1
96 22
12 31
13 82
15 1
17 100
19 2
30 16
45 20
51 1
95 4
96 13
12 25
13 60
15 1
17 78
30 9
45 8
95 1
96 18
12 29
13 76
15 3
17 117
19 2
30 9
45 14
50 1
95 5
96 7
12 29
13 50
15 1
17 79
30 14
45 7
95 3
96 22
12 42
13 56
15 2
17 108
30 15
45 8
51 1
95 6
96 19
