95 3
96 10
12 13
13 135
17 18
19 1
45 1
95 8
96 16
12 11
13 157
15 1
17 2
19 1
45 2
95 3
96 6
12 10
13 151
15 2
17 15
45 3
95 5
96 10
12 24
13 141
15 3
17 21
19 1
30 3
45 1
50 1
51 1
95 4
96 10
12 8
13 205
15 1
17 18
45 2
95 2
96 8
12 20
13 96
15 1
17 28
18 1
30 3
45 1
51 1
95 4
96 11
12 14
13 112
15 2
17 25
19 1
30 2
45 1
51 1
95 2
96 21
12 15
13 155
15 3
17 9
18 3
95 1
96 8
12 23
13 193
15 5
17 30
30 3
45 1
51 1
95 3
96 17
12 24
13 165
15 3
16 1
17 39
18 1
30 4
45 3
95 3
96 12
12 9
13 193
15 4
17 25
45 3
95 3
96 5
12 22
13 113
15 1
17 19
18 2
30 2
45 2
95 1
96 4
12 17
13 148
15 3
17 14
30 1
95 1
96 4
12 13
13 99
15 3
17 2
96 14
12 23
13 105
17 3
18 1
19 2
30 1
51 1
96 7
12 2
13 187
15 1
17 11
19 1
45 2
95 1
96 3
12 5
13 41
17 7
45 1
95 1
96 11
12 37
13 177
15 3
17 46
18 1
30 6
51 1
95 2
96 9
12 5
13 103
17 24
51 6
95 3
96 12
12 30
13 128
15 2
17 37
18 1
30 2
45 2
96 1
12 8
13 51
17 17
45 1
51 2
95 2
96 9
12 15
13 96
15 1
17 17
30 2
45 1
95 4
96 12
12 11
13 88
15 1
17 19
45 2
51 1
95 1
96 17
12 15
13 158
15 4
17 33
18 1
19 2
30 2
45 6
50 1
51 1
95 6
96 9
12 22
13 166
15 4
17 31
30 2
45 3
95 5
96 4
12 16
13 115
17 32
30 2
45 3
95 5
96 10
12 13
13 113
15 1
17 20
30 2
45 1
95 4
96 12
12 20
13 99
15 1
17 28
18 1
19 1
30 2
51 1
95 5
96 9
12 15
13 113
15 4
17 16
30 2
45 2
95 5
96 13
12 17
13 159
15 1
17 33
19 2
30 1
45 3
50 1
95 1
96 7
12 15
13 110
15 2
17 28
45 5
95 6
96 15
12 20
13 151
15 2
17 32
18 2
19 1
45 6
51 1
95 5
96 17
12 17
13 154
15 5
17 31
18 1
19 1
30 5
51 1
95 3
96 16
12 17
13 152
15 1
17 31
45 2
50 1
95 2
96 21
12 14
13 157
15 2
17 43
30 1
45 5
95 2
96 11
12 16
13 152
15 2
17 39
19 1
45 4
50 2
51 1
95 2
96 12
12 13
13 205
15 1
17 23
30 3
45 3
95 6
96 9
12 14
13 170
17 13
18 4
19 1
45 1
95 3
96 8
12 11
13 153
15 3
17 20
18 4
45 5
95 11
96 12
12 19
13 188
15 3
17 19
18 1
30 1
51 1
95 6
96 20
12 16
13 129
15 1
17 33
18 2
19 1
45 6
95 5
96 12
12 12
13 155
15 2
17 24
18 1
19 1
45 1
95 3
96 15
12 11
13 146
15 1
17 31
18 1
30 1
45 3
51 1
95 5
96 27
12 14
13 176
17 25
18 2
30 2
45 7
51 1
95 1
96 5
12 2
13 65
17 17
18 1
30 1
45 2
95 6
96 9
12 19
13 136
