95 7
96 19
12 10
13 121
15 3
17 110
18 2
19 3
30 5
45 11
51 1
95 5
96 12
12 14
13 108
15 1
17 112
19 1
30 4
45 14
50 1
51 1
95 8
96 9
12 17
13 95
15 1
17 133
18 2
19 1
30 5
45 6
95 6
96 17
12 9
13 112
15 3
17 110
18 1
19 1
30 7
45 7
51 1
95 15
96 10
12 12
13 104
17 126
19 2
30 2
45 11
50 1
51 1
95 9
96 8
12 9
13 69
17 70
19 1
30 6
45 2
50 1
51 1
95 8
96 10
12 22
13 102
15 3
17 116
18 1
19 1
30 7
45 5
95 5
96 9
12 4
13 108
15 2
17 44
18 1
30 2
45 3
50 1
95 5
96 14
12 10
13 92
17 101
18 1
19 1
30 3
45 10
95 7
96 20
12 11
13 101
15 2
17 94
30 3
45 9
95 5
96 17
12 11
13 98
15 2
17 86
18 1
30 4
45 9
95 1
96 9
12 11
13 85
15 1
17 57
19 2
45 6
50 2
51 1
95 2
96 5
12 1
13 78
17 40
45 5
95 5
96 8
12 12
13 95
15 3
17 144
18 1
30 5
45 3
50 1
95 6
96 9
12 10
13 48
15 7
17 88
19 3
27 1
45 7
95 7
96 7
12 8
13 87
15 2
17 57
18 2
19 2
45 4
51 1
95 5
96 9
12 14
13 79
17 95
30 2
45 6
51 1
95 6
96 7
12 6
13 92
17 84
18 1
19 1
30 3
45 9
95 4
96 18
12 8
13 70
15 1
17 98
30 1
45 7
50 2
51 1
95 2
96 6
12 11
13 78
15 1
17 102
18 1
19 1
30 4
45 4
50 1
95 11
96 17
12 18
13 101
15 1
17 119
18 2
19 5
30 4
45 4
51 1
95 10
96 12
12 13
13 96
15 1
17 127
30 9
45 10
95 3
96 11
12 14
13 116
17 131
30 5
45 12
51 1
95 9
96 21
12 7
13 87
15 3
17 126
18 1
19 2
27 2
30 2
45 9
95 9
96 10
12 11
13 87
15 1
17 121
27 1
30 4
45 7
50 1
95 5
96 22
12 16
13 53
15 7
17 128
18 5
19 2
30 2
45 16
50 1
95 8
96 15
12 28
13 52
15 2
17 143
18 1
30 6
45 11
50 2
51 3
95 6
96 19
12 14
13 71
15 5
17 116
18 3
19 4
30 5
45 13
50 1
51 2
95 6
96 11
12 6
13 39
15 1
17 63
18 2
19 3
30 3
45 9
51 1
95 5
96 11
12 10
13 47
17 78
18 4
19 1
45 13
95 9
96 9
12 9
13 42
15 1
17 164
18 1
30 1
45 29
50 3
95 14
96 24
12 30
13 88
15 2
17 124
19 1
27 1
30 2
45 30
50 1
95 5
96 18
12 20
13 90
15 2
17 122
18 5
19 1
45 14
51 3
95 12
96 15
12 30
13 90
15 7
17 126
19 1
27 1
30 1
45 35
95 9
96 11
12 7
13 103
15 4
17 96
18 1
19 2
30 4
45 21
50 2
51 4
95 9
96 19
12 20
13 41
15 3
17 128
18 5
19 1
30 9
45 20
51 5
95 1
96 14
12 9
13 46
15 4
17 158
18 7
19 2
30 6
45 10
51 2
95 9
96 14
12 20
13 44
15 2
17 165
18 1
30 2
45 13
51 2
95 9
96 15
12 21
13 43
15 2
17 138
18 1
19 3
30 5
45 21
50 3
51 3
95 5
96 19
12 14
13 51
15 8
17 138
18 5
30 8
45 13
50 2
51 2
95 14
96 14
12 14
13 65
15 6
17 131
18 4
19 1
30 4
45 12
50 2
51 2
95 7
96 9
12 29
13 72
15 1
17 125
18 4
19 1
30 2
45 17
50 1
51 4
95 7
96 14
12 20
13 76
15 4
17 83
18 1
19 2
30 3
45 16
51 4
95 2
96 5
12 7
13 25
15 3
17 80
18 4
19 1
30 3
45 12
51 1
95 9
96 12
12 26
13 48
15 3
17 126
18 5
19 3
30 7
45 13
50 2
51 1
95 16
96 20
12 26
13 94
15 1
17 187
18 1
19 3
30 2
45 33
95 3
96 10
12 24
13 37
15 1
17 134
18 2
30 7
45 16
50 3
51 3
95 10
96 12
12 13
13 71
15 6
16 1
17 108
18 1
19 3
30 1
45 15
50 2
51 1
95 8
96 27
12 20
13 47
17 113
18 5
19 5
30 3
45 27
50 1
51 4
95 4
96 13
12 14
13 54
15 2
17 124
18 5
19 1
30 1
45 18
51 2
95 5
96 35
12 22
13 50
15 5
17 161
18 3
19 1
30 5
45 24
50 2
51 2
95 10
96 20
12 19
13 53
15 2
17 128
18 3
30 4
45 16
50 2
51 1
95 7
96 17
12 23
13 38
15 2
17 134
18 3
19 1
30 7
45 9
50 1
51 7
95 12
96 10
12 25
13 79
15 2
17 93
18 7
19 6
30 3
45 12
50 1
51 4
95 14
96 6
12 11
13 72
15 5
17 137
18 3
19 1
30 4
45 15
50 3
51 2
95 4
96 23
12 18
13 46
15 2
17 153
18 5
19 3
30 7
45 13
50 1
51 1
95 11
96 15
12 21
13 54
15 1
17 119
18 3
30 5
45 10
50 1
51 2
95 11
96 17
12 18
13 48
15 5
17 112
18 2
19 3
30 5
45 18
51 4
95 8
96 12
12 18
13 51
15 1
17 125
18 4
19 1
30 3
45 12
51 3
95 5
96 24
12 27
13 46
15 2
17 136
18 2
19 5
30 2
45 5
51 1
95 6
96 10
12 23
13 44
15 4
17 137
18 5
19 5
30 3
45 10
51 1
95 7
96 20
12 11
13 49
15 1
16 1
17 136
18 1
19 1
30 2
45 10
51 1
95 4
96 15
12 27
13 45
15 3
17 112
18 2
19 3
30 4
45 23
50 1
51 3
95 6
96 20
12 16
13 63
15 3
17 115
18 2
19 3
30 2
45 14
51 1
95 5
96 19
12 22
13 58
15 4
17 111
18 5
19 1
45 14
50 1
51 1
95 1
96 13
12 6
13 27
15 5
17 89
18 6
19 1
45 8
51 2
95 4
96 8
12 11
13 31
15 3
17 72
18 1
19 3
45 7
95 6
96 6
12 5
13 38
15 1
17 75
18 4
30 1
45 11
50 2
51 2
95 10
96 16
12 24
13 54
17 121
18 6
19 3
30 4
45 7
51 3
95 6
96 19
12 23
13 66
15 7
17 130
18 4
45 22
50 2
95 5
96 18
12 17
13 78
15 7
17 118
18 1
45 20
50 3
51 1
95 5
96 19
12 14
13 57
15 2
17 137
18 1
19 1
30 2
45 13
51 1
95 7
96 20
12 8
13 42
15 5
17 134
