95 6
96 28
12 46
13 135
15 1
17 28
18 2
19 4
30 3
45 4
51 1
95 4
96 20
12 56
13 131
15 1
17 28
18 1
30 4
45 2
95 8
96 31
12 52
13 121
15 3
17 37
30 1
45 3
51 1
95 5
96 14
12 66
13 134
15 1
17 32
19 1
30 2
45 10
50 1
95 4
96 16
12 46
13 138
15 2
17 38
18 2
19 1
30 1
45 5
51 1
95 1
96 20
12 65
13 133
17 41
19 1
30 4
45 3
51 1
95 3
96 24
12 80
13 137
15 2
17 51
18 2
30 3
45 1
51 2
54 1
95 6
96 16
12 72
13 139
15 1
17 55
30 5
45 2
51 1
95 1
96 27
12 65
13 127
17 68
19 1
30 4
45 3
51 3
95 3
96 18
12 63
13 134
15 1
17 68
18 2
30 4
45 5
51 1
95 1
96 15
12 57
13 88
17 43
18 1
19 2
30 5
50 1
95 3
96 12
12 54
13 131
17 49
30 2
45 1
51 2
95 6
96 14
12 82
13 116
17 75
18 1
30 2
45 2
51 2
95 6
96 12
12 105
13 123
17 57
19 1
30 2
45 2
50 1
51 2
95 3
96 7
12 66
13 79
15 1
17 47
30 1
45 2
50 1
51 1
95 5
96 26
12 79
13 62
15 3
17 76
18 2
30 1
45 8
51 2
95 2
96 20
12 87
13 74
15 1
17 56
19 1
30 2
45 8
96 31
12 78
13 71
15 1
17 66
18 1
45 4
95 5
96 20
12 94
13 59
15 5
17 62
18 3
45 5
51 1
54 1
95 7
96 17
12 87
13 74
15 1
17 78
18 4
30 3
45 4
51 1
95 4
96 22
12 101
13 62
15 4
16 1
17 57
18 1
19 4
27 1
30 1
45 5
50 1
95 6
96 25
12 94
13 73
15 3
17 61
18 1
45 4
50 1
51 1
54 1
95 8
96 30
12 71
13 75
15 1
17 45
18 1
30 2
45 7
50 1
95 6
96 25
12 86
13 64
15 2
17 69
18 4
30 1
45 4
51 1
95 3
96 24
12 81
13 78
15 2
17 53
18 2
30 2
45 4
50 1
95 5
96 23
12 86
13 67
15 2
17 59
18 2
19 2
45 3
95 7
96 26
12 77
13 55
15 1
16 1
17 71
18 4
19 1
30 2
45 10
51 2
95 6
96 21
12 51
13 49
15 3
17 53
18 2
19 1
27 1
45 5
51 1
95 2
96 21
12 67
13 59
17 39
30 2
45 7
51 1
95 6
96 21
12 77
13 67
17 57
18 4
19 1
30 4
45 4
95 6
96 13
12 124
13 59
15 1
17 71
19 1
30 4
45 5
51 1
95 1
96 25
12 97
13 69
15 1
17 68
18 4
19 3
30 2
45 5
50 1
95 3
96 27
12 101
13 75
15 2
17 58
18 2
19 2
30 3
45 7
50 1
95 2
96 23
12 59
13 63
15 1
17 60
18 1
45 4
51 3
95 2
96 20
12 59
13 51
17 58
19 1
45 7
50 1
51 1
95 2
96 17
12 60
13 55
15 2
17 68
18 2
30 2
45 7
51 2
95 5
96 19
12 50
13 68
15 1
17 49
30 1
45 2
50 1
95 3
96 26
12 91
13 79
17 57
18 1
19 2
30 5
45 3
50 1
95 2
96 10
12 86
13 74
15 2
17 71
18 3
30 1
50 2
51 4
95 8
96 23
12 66
13 62
15 2
16 1
17 76
18 1
30 4
45 7
50 1
51 1
95 4
96 18
12 98
13 55
15 1
17 68
18 1
30 5
45 5
51 3
95 4
96 27
12 95
13 57
17 72
30 3
45 2
50 1
51 1
95 5
96 16
12 74
13 86
15 2
17 56
30 1
45 7
51 1
95 8
96 23
12 80
13 76
15 1
17 54
19 2
30 1
45 3
50 2
95 5
96 11
12 41
13 62
17 90
30 1
45 2
50 1
51 4
95 7
96 13
12 34
13 70
15 1
16 1
17 91
19 1
50 1
51 4
95 6
96 4
12 32
13 69
15 1
17 88
18 1
30 1
45 4
50 1
51 9
95 9
96 6
12 37
13 69
17 83
18 1
27 1
45 3
51 13
95 8
96 12
12 39
13 59
15 1
17 100
19 2
45 3
51 4
95 4
96 9
12 37
13 63
17 82
18 1
19 1
30 2
45 3
51 8
95 1
96 8
12 35
13 70
17 93
19 1
45 2
50 2
51 10
96 6
12 45
13 62
17 90
18 3
19 1
45 2
50 1
51 6
95 3
96 13
12 51
13 111
17 127
18 1
45 1
50 1
51 7
95 10
96 8
12 51
13 84
15 3
16 1
17 130
18 1
45 3
51 13
95 6
96 3
12 35
13 63
17 82
30 1
50 1
51 3
95 4
96 6
12 23
13 128
15 1
17 39
18 1
45 2
50 1
51 12
95 1
96 4
12 17
13 97
17 31
18 1
45 2
51 15
95 10
96 17
12 19
13 164
17 42
18 2
19 1
50 3
51 1
95 7
96 19
12 63
13 130
15 2
17 53
45 5
50 1
51 5
95 6
96 19
12 23
13 137
15 1
17 55
18 1
19 1
30 1
45 5
51 7
95 8
96 10
12 49
13 51
15 1
17 20
45 1
51 2
95 2
96 17
12 47
13 94
15 1
16 1
17 58
30 1
45 2
95 3
96 10
12 30
13 74
15 1
17 51
45 6
50 1
51 6
95 8
96 12
12 50
13 104
17 81
45 4
51 5
95 3
96 3
12 16
13 30
17 39
45 1
95 16
96 22
12 62
13 104
15 1
17 61
18 2
19 2
27 1
45 2
51 1
95 5
96 15
12 36
13 126
15 2
17 52
30 1
45 5
51 4
95 3
96 13
12 19
13 103
15 1
17 50
18 2
45 1
51 1
95 8
96 13
12 44
13 182
15 1
17 91
18 1
45 3
51 9
95 7
96 5
12 55
13 153
15 1
17 44
30 1
45 1
50 1
51 16
95 2
96 8
12 49
13 159
15 1
17 69
30 1
45 2
95 3
96 13
12 17
13 88
15 1
17 44
18 1
30 1
45 6
51 2
95 4
96 7
12 17
13 91
15 1
17 27
51 5
95 3
96 7
12 22
13 75
15 1
16 1
17 28
51 3
95 9
96 12
12 34
13 94
17 38
45 3
51 5
95 3
96 8
12 23
13 61
17 36
95 4
96 7
12 33
13 96
15 1
16 1
17 33
45 2
51 1
95 3
96 9
12 57
13 113
16 2
17 58
45 1
51 6
95 4
96 10
12 43
13 99
17 18
51 1
95 1
96 11
12 53
13 75
17 12
45 2
51 2
95 8
96 15
12 32
13 129
17 58
19 1
30 1
45 2
95 1
96 2
12 8
13 55
17 18
45 4
51 1
95 3
96 5
12 73
13 102
17 62
19 4
30 2
45 1
50 1
51 1
95 4
96 14
12 57
13 130
15 2
17 59
18 1
19 2
30 4
45 2
51 3
54 1
95 6
96 16
12 62
13 131
17 45
18 1
19 1
27 1
30 1
45 3
50 1
51 3
95 7
96 29
12 73
13 121
15 1
17 43
19 1
30 2
45 1
51 6
95 4
96 18
12 49
13 135
15 3
17 55
19 3
30 1
45 3
51 2
95 4
96 37
12 83
13 118
17 75
18 1
30 7
45 6
50 1
51 10
95 6
96 21
12 63
13 122
17 47
19 2
30 2
45 2
51 5
95 4
96 20
12 68
13 126
17 50
18 2
19 1
30 2
45 4
51 7
95 5
96 16
12 35
13 189
15 2
17 22
18 1
30 1
50 1
51 6
95 9
96 10
12 33
13 145
16 1
17 32
19 1
45 3
51 6
95 5
96 17
12 25
13 112
15 1
17 22
18 1
30 1
45 3
51 3
95 3
96 19
12 67
13 123
17 65
18 1
30 2
45 4
50 3
51 2
95 7
96 24
12 62
13 139
17 59
18 1
19 1
30 1
45 3
51 6
95 5
96 6
12 75
13 100
15 1
17 61
18 4
19 1
30 2
45 4
50 2
51 9
95 5
96 15
12 89
13 147
15 1
17 52
18 2
19 1
30 4
45 5
51 4
95 9
96 19
12 102
13 129
17 62
18 2
19 1
30 8
45 3
51 2
54 1
95 8
96 17
12 45
13 127
17 59
18 2
19 1
30 5
45 2
51 3
95 5
96 17
12 50
13 122
17 64
18 1
30 4
45 8
51 1
95 3
96 11
12 83
13 114
17 56
18 1
19 1
30 1
45 2
51 7
95 5
96 21
12 32
13 145
17 10
51 7
95 6
96 6
12 42
13 122
17 13
19 2
45 1
96 10
12 85
13 86
15 1
17 65
18 1
19 1
30 5
45 1
50 1
51 2
95 8
96 21
12 45
13 137
17 42
18 1
19 1
30 3
45 4
51 7
95 5
96 15
12 65
13 125
17 62
18 1
30 5
45 1
51 6
95 6
96 15
12 91
13 127
15 1
17 68
19 1
30 4
45 1
50 1
51 6
95 5
96 16
12 29
13 183
15 3
17 20
51 6
95 3
96 17
12 21
13 189
17 14
18 1
30 1
95 9
96 25
12 71
13 132
15 3
17 50
19 1
30 1
51 6
95 2
96 20
12 68
13 133
17 49
19 2
30 3
45 2
51 1
95 7
96 10
12 69
13 131
15 1
17 43
18 1
19 2
30 1
45 2
51 7
95 10
96 24
12 60
13 142
17 24
18 1
30 1
45 1
51 4
96 16
12 63
13 131
17 47
30 2
45 1
51 7
95 3
96 8
12 102
13 139
15 1
17 75
30 8
45 2
51 6
95 5
96 16
12 80
13 140
15 3
17 65
18 2
19 2
30 4
45 4
51 6
95 6
96 17
12 64
13 139
15 2
17 38
18 2
30 3
45 2
51 6
95 9
96 12
12 63
13 131
15 1
17 42
30 4
45 1
51 6
95 8
96 17
12 59
13 136
15 1
17 49
18 2
30 3
45 3
51 3
54 2
95 2
96 12
12 114
13 126
17 71
30 5
45 2
51 3
95 3
96 8
12 65
13 154
15 2
17 54
18 1
30 1
45 2
50 1
51 9
95 1
96 16
12 65
13 148
15 2
17 49
30 4
45 1
51 4
95 3
96 7
12 86
13 96
17 60
19 1
30 4
45 2
51 6
95 5
96 7
12 71
13 135
15 1
17 48
19 1
30 1
45 4
51 3
95 8
96 12
12 119
13 120
15 2
17 67
30 1
45 2
51 7
95 6
96 18
12 57
13 165
15 1
17 53
30 3
45 2
50 1
51 9
95 10
96 16
12 65
13 141
17 42
30 5
45 1
51 5
95 3
96 22
12 30
13 168
15 3
17 57
18 1
30 1
45 2
95 2
96 20
12 70
13 159
15 1
17 56
30 3
45 5
51 7
95 7
96 24
12 91
13 117
15 2
17 62
18 2
30 3
45 2
51 9
95 6
96 11
12 67
13 124
15 2
16 1
17 56
19 2
30 3
45 1
51 7
95 3
96 10
12 46
13 83
17 54
18 2
30 1
45 3
51 1
95 5
96 19
12 53
13 139
15 1
17 58
18 1
19 1
27 1
30 3
45 2
51 4
95 5
96 7
12 69
13 133
17 58
30 3
51 5
95 11
96 21
12 73
13 126
15 2
17 49
18 1
30 4
45 1
50 2
51 7
95 6
96 21
12 69
13 158
15 1
17 63
18 1
19 2
30 2
51 9
95 2
96 20
12 73
13 128
15 3
16 1
17 41
18 2
19 1
30 3
45 3
51 3
95 5
96 19
12 73
13 139
15 4
17 50
18 1
19 1
30 1
50 1
51 9
95 5
96 16
12 41
13 147
15 1
17 12
19 2
45 2
95 1
96 12
12 60
13 126
15 3
17 67
18 1
30 4
51 12
95 4
96 10
12 80
13 123
17 59
30 1
50 2
51 1
95 6
96 21
12 67
13 152
17 60
19 1
30 3
45 1
51 5
95 5
96 13
12 72
13 106
17 57
18 1
27 1
30 2
51 7
95 6
96 20
12 60
13 132
17 50
45 6
51 4
95 4
96 19
12 55
13 135
15 1
16 1
17 32
30 1
45 2
51 2
