95 3
96 5
12 16
13 93
15 2
17 75
45 4
51 1
95 3
96 8
12 9
13 106
15 1
17 60
19 2
45 4
95 4
96 10
12 7
13 98
15 3
17 62
18 1
45 7
50 1
51 1
95 2
96 7
12 12
13 100
15 3
17 56
45 8
50 1
51 3
95 3
96 10
12 7
13 99
15 3
17 73
19 1
30 1
45 6
51 1
95 2
96 11
12 10
13 98
15 4
17 57
30 1
45 10
51 1
95 1
96 6
12 5
13 97
15 2
16 1
17 79
18 2
19 1
45 3
95 5
96 8
12 9
13 90
17 66
45 12
95 1
96 4
12 12
13 102
15 2
17 64
19 1
45 7
50 1
51 1
95 1
96 9
12 11
13 63
15 2
17 40
19 2
45 4
51 1
95 1
96 12
12 8
13 85
15 7
17 76
30 1
45 9
95 1
96 11
12 16
13 87
15 4
17 50
18 1
45 7
50 1
51 2
95 1
96 10
12 11
13 85
15 1
17 63
30 1
45 8
50 1
51 1
54 1
95 2
96 8
12 9
13 99
15 3
16 1
17 68
19 2
30 1
45 9
95 6
96 8
12 12
13 97
15 8
17 80
18 2
45 4
50 2
54 1
95 3
96 9
12 15
13 88
15 5
17 73
45 10
95 5
96 3
12 17
13 114
15 6
17 61
45 6
51 1
95 5
96 7
12 8
13 87
15 4
16 1
17 64
18 3
45 6
50 3
51 1
95 3
96 12
12 11
13 108
15 2
17 72
30 2
45 10
50 2
95 4
96 11
12 8
13 116
15 5
17 67
19 1
45 7
51 1
95 3
96 5
12 9
13 115
15 3
17 70
19 1
27 1
45 8
50 1
51 2
95 1
96 9
12 11
13 41
15 2
16 1
17 33
19 1
45 9
50 1
51 2
95 1
96 8
12 17
13 103
15 1
17 78
30 1
45 8
51 1
95 5
96 13
12 9
13 104
15 6
17 54
18 1
45 6
50 1
51 2
95 4
96 12
12 13
13 113
15 3
17 50
30 1
45 8
50 1
51 1
95 3
96 8
12 7
13 67
15 1
17 47
19 1
30 1
45 6
50 1
95 1
96 9
12 14
13 129
15 2
17 65
30 1
51 1
95 3
96 11
12 13
13 137
15 5
17 43
45 5
51 1
95 1
96 6
12 12
13 102
15 7
17 54
18 1
45 7
51 3
96 8
12 7
13 99
15 6
17 53
18 1
19 1
30 1
45 4
50 1
51 1
95 2
96 9
12 18
13 100
15 5
17 56
19 1
45 6
50 1
51 1
95 3
96 11
12 10
13 119
17 62
18 1
30 1
45 11
51 1
95 2
96 1
12 5
13 76
15 2
17 45
19 1
30 1
45 7
95 1
96 5
12 11
13 130
15 1
17 62
18 1
30 1
45 12
50 3
51 2
96 6
12 6
13 120
15 7
17 74
19 1
30 1
45 6
95 4
96 11
12 10
13 125
15 1
17 56
18 1
30 1
45 8
50 2
51 2
95 2
96 12
12 12
13 106
15 3
17 70
18 1
19 2
30 1
45 5
51 2
95 3
96 8
12 7
13 88
15 4
17 62
19 1
30 2
45 5
50 1
51 3
95 1
96 13
12 9
13 92
15 2
17 54
18 1
30 1
45 6
95 7
96 28
12 6
13 111
15 6
17 47
45 11
95 3
96 6
12 14
13 106
15 6
17 59
18 1
27 1
45 6
50 1
51 1
95 4
96 28
12 11
13 152
15 11
17 78
19 1
30 1
45 7
50 1
51 3
95 7
96 12
12 7
13 88
15 11
17 61
45 4
50 1
51 3
95 3
96 8
12 16
13 83
15 5
17 47
18 1
45 10
51 2
96 4
12 11
13 79
15 5
17 56
18 1
45 11
51 1
95 4
96 10
12 11
13 97
15 3
17 78
18 2
19 2
30 2
45 4
51 2
54 1
95 2
96 10
12 7
13 116
15 1
17 74
30 2
45 7
50 1
95 3
96 5
12 5
13 57
15 1
17 52
30 1
45 5
50 1
95 1
96 8
12 9
13 117
15 3
17 74
45 9
50 1
95 1
96 4
12 6
13 117
15 3
17 71
45 3
51 1
95 2
96 14
