95 7
96 17
12 16
13 84
15 5
17 119
19 2
30 6
45 34
51 1
95 8
96 16
12 19
13 90
15 4
17 122
18 1
19 2
30 5
45 27
50 1
95 13
96 12
12 7
13 144
15 5
17 67
18 1
19 4
27 1
45 42
50 2
95 21
96 8
12 8
13 110
15 8
17 74
18 1
30 1
45 36
95 13
96 15
12 9
13 97
15 3
17 104
18 1
30 3
45 28
50 1
95 8
96 17
12 16
13 98
15 12
17 114
19 3
30 4
45 18
95 11
96 8
12 8
13 66
17 49
19 2
30 1
45 16
51 1
95 15
96 16
12 11
13 94
15 5
17 126
18 1
19 1
30 5
45 8
51 1
95 14
96 7
12 10
13 107
15 3
17 102
19 1
30 4
45 21
50 3
51 3
95 12
96 13
12 7
13 102
15 7
17 94
18 1
30 9
45 25
50 1
95 8
96 4
12 3
13 56
15 8
17 64
19 1
30 1
45 13
51 3
95 11
96 9
12 11
13 104
15 6
17 88
18 1
19 2
30 4
45 24
51 1
95 9
96 12
12 9
13 108
15 2
17 88
18 1
19 1
30 4
45 39
51 2
95 9
96 10
12 12
13 79
15 4
17 87
19 2
30 4
45 15
50 1
95 10
96 15
12 8
13 78
15 10
17 85
19 1
30 7
45 12
50 1
51 1
95 8
96 14
12 9
13 73
15 6
17 94
18 1
19 1
30 2
45 23
51 2
95 7
96 7
12 7
13 64
15 5
17 101
18 2
19 2
30 4
45 29
51 2
54 1
95 9
96 11
12 9
13 82
15 8
17 89
19 3
30 4
45 14
95 12
96 11
12 8
13 89
15 5
16 1
17 98
18 1
19 1
30 6
45 19
51 1
95 6
96 13
12 2
13 69
15 2
17 60
19 2
30 5
45 8
51 1
95 8
96 14
12 8
13 47
15 6
17 82
19 2
30 2
45 7
50 1
95 17
96 10
12 19
13 67
15 5
17 133
18 1
19 4
30 12
45 23
95 11
96 20
12 20
13 85
15 10
16 1
17 116
19 4
30 5
45 19
50 1
95 6
96 10
12 6
13 69
15 5
17 145
19 1
30 4
45 7
95 9
96 9
12 10
13 64
15 3
17 142
19 3
30 5
45 15
50 1
51 1
95 14
96 9
12 9
13 59
15 3
17 143
18 1
19 4
30 4
45 13
95 9
96 11
12 6
13 59
15 2
17 160
18 1
30 1
45 8
50 1
95 8
96 7
12 12
13 77
15 1
17 145
19 1
30 5
45 11
50 3
95 14
96 3
12 11
13 75
15 3
16 1
17 187
19 5
30 1
45 8
50 1
95 4
96 4
12 2
13 139
15 1
17 27
19 3
45 1
50 1
95 20
96 9
12 8
13 35
15 5
17 110
19 4
30 1
45 5
95 2
96 5
12 8
13 48
15 4
17 55
19 2
45 3
51 1
95 4
96 4
12 2
13 84
15 5
17 114
19 3
45 16
95 3
96 5
12 11
13 66
15 1
17 77
19 1
30 2
45 10
51 3
96 2
12 5
13 20
15 1
17 52
19 3
45 1
95 2
96 6
12 2
13 71
15 2
17 10
18 2
19 4
45 4
95 2
96 13
12 5
13 67
15 2
17 155
18 1
19 5
30 2
45 9
51 1
54 1
95 5
96 1
12 4
13 141
15 2
17 35
30 3
45 4
95 1
96 2
12 8
13 150
15 3
17 25
19 2
45 4
51 2
95 11
96 6
12 11
13 125
15 1
17 34
19 3
45 4
50 4
95 6
96 13
12 5
13 68
15 4
17 149
19 9
45 8
51 1
95 3
96 4
12 8
13 80
15 2
17 146
19 4
30 6
45 7
50 2
95 9
96 5
12 9
13 79
15 4
17 142
19 3
30 2
45 6
50 2
95 9
96 10
12 5
13 64
15 1
17 156
18 1
30 5
45 8
50 2
95 11
96 15
12 4
13 68
15 4
17 136
18 1
19 3
30 6
45 4
50 3
51 2
95 9
96 8
12 4
13 69
15 1
17 149
19 6
30 3
45 7
51 2
95 14
96 8
12 7
13 78
15 3
17 137
19 4
30 5
45 6
50 1
51 2
95 7
96 11
12 6
13 70
15 1
17 146
18 2
19 4
30 4
45 7
50 3
51 1
95 8
96 7
12 6
13 60
15 3
